Age,Female,Male,Total,OpenInterval,Year
14,0.000147,0.00014,0.000144,False,1992
15,0.000164,0.000291,0.000229,False,1992
16,0.000316,0.000301,0.000308,False,1992
17,0.000148,0.000616,0.000387,False,1992
18,0.000253,0.000447,0.000352,False,1992
19,0.000267,0.00058,0.000427,False,1992
20,0.000281,0.000791,0.000542,False,1992
21,0.000298,0.00093,0.00062,False,1992
22,0.000362,0.000488,0.000426,False,1992
23,0.000333,0.000823,0.000583,False,1992
24,0.000248,0.000694,0.000476,False,1992
25,0.000299,0.000756,0.000534,False,1992
26,0.000253,0.000714,0.000491,False,1992
27,0.000371,0.000918,0.000652,False,1992
28,0.00034,0.001006,0.000683,False,1992
29,0.000309,0.000822,0.000573,False,1992
30,0.000476,0.001049,0.000771,False,1992
31,0.000485,0.000785,0.000639,False,1992
32,0.000629,0.00099,0.000814,False,1992
33,0.000338,0.001179,0.00077,False,1992
34,0.000562,0.001108,0.000841,False,1992
35,0.00073,0.00141,0.001078,False,1992
36,0.000715,0.001245,0.000986,False,1992
37,0.000494,0.00134,0.000926,False,1992
38,0.000646,0.001406,0.001034,False,1992
39,0.000842,0.001633,0.001245,False,1992
40,0.001028,0.001495,0.001266,False,1992
41,0.001021,0.001799,0.001418,False,1992
42,0.00117,0.001899,0.001541,False,1992
43,0.001274,0.002301,0.001794,False,1992
44,0.00136,0.002287,0.00183,False,1992
45,0.001828,0.002632,0.002237,False,1992
46,0.001587,0.002817,0.002215,False,1992
47,0.001821,0.003093,0.002473,False,1992
48,0.002264,0.003181,0.002734,False,1992
49,0.002584,0.003614,0.003112,False,1992
50,0.00268,0.003922,0.003315,False,1992
51,0.002336,0.00425,0.003311,False,1992
52,0.003359,0.005337,0.004364,False,1992
53,0.003477,0.005042,0.004267,False,1992
54,0.003458,0.005767,0.00462,False,1992
55,0.003459,0.006767,0.005115,False,1992
56,0.004562,0.007873,0.006216,False,1992
57,0.004351,0.008249,0.006288,False,1992
58,0.005368,0.008917,0.007117,False,1992
59,0.005412,0.009798,0.007562,False,1992
60,0.006642,0.011086,0.008807,False,1992
61,0.00689,0.012432,0.009572,False,1992
62,0.007975,0.014276,0.011006,False,1992
63,0.008042,0.015807,0.011762,False,1992
64,0.00845,0.017773,0.0129,False,1992
65,0.009867,0.019517,0.01446,False,1992
66,0.011361,0.021502,0.016164,False,1992
67,0.011619,0.022127,0.016564,False,1992
68,0.012239,0.02561,0.018503,False,1992
69,0.016171,0.026972,0.021188,False,1992
70,0.015375,0.03173,0.02289,False,1992
71,0.017508,0.032842,0.024511,False,1992
72,0.019531,0.037962,0.02788,False,1992
73,0.024153,0.04356,0.03283,False,1992
74,0.026249,0.04754,0.035628,False,1992
75,0.02808,0.048417,0.03694,False,1992
76,0.031226,0.055756,0.041734,False,1992
77,0.037387,0.066407,0.049562,False,1992
78,0.041472,0.071716,0.053981,False,1992
79,0.046196,0.08111,0.06037,False,1992
80,0.051348,0.087628,0.06575,False,1992
81,0.062316,0.096137,0.075518,False,1992
82,0.067811,0.111333,0.08436,False,1992
83,0.074639,0.122776,0.092198,False,1992
84,0.092293,0.133134,0.106679,False,1992
85,0.094179,0.149837,0.113252,False,1992
86,0.109933,0.161774,0.126906,False,1992
87,0.12641,0.179841,0.143271,False,1992
88,0.14412,0.201544,0.161561,False,1992
89,0.160709,0.20464,0.173585,False,1992
90,0.183426,0.255165,0.203819,False,1992
91,0.203542,0.260714,0.218977,False,1992
92,0.224002,0.292925,0.242047,False,1992
93,0.254539,0.301288,0.266411,False,1992
94,0.290056,0.331547,0.300203,False,1992
95,0.313387,0.393162,0.333015,False,1992
96,0.343769,0.378109,0.351521,False,1992
97,0.365103,0.484725,0.390533,False,1992
98,0.365633,0.453782,0.383896,False,1992
99,0.420131,0.495868,0.435986,False,1992
100,0.469799,0.559006,0.487072,False,1992
101,0.456359,0.578313,0.477273,False,1992
102,0.578125,0.575342,0.577681,False,1992
103,0.534653,0.625,0.552,False,1992
104,0.55814,0.545455,0.556098,False,1992
105,0.423529,0.0,0.36,False,1992
106,0.428571,0.0,0.375,False,1992
107,0.571429,1.333333,0.8,False,1992
108,1.5,0.0,0.857143,False,1992
109,0.0,,0.0,False,1992
110,0.0,,0.0,True,1992
0,0.004113,0.005395,0.00477,False,1993
1,0.000316,0.000283,0.000299,False,1993
2,0.000213,0.000264,0.000239,False,1993
3,0.000219,0.000271,0.000246,False,1993
4,0.000106,0.000251,0.000181,False,1993
5,9.2e-05,0.00014,0.000117,False,1993
6,0.000173,0.000146,0.000159,False,1993
7,0.000217,0.000261,0.000239,False,1993
8,6.1e-05,0.000308,0.000188,False,1993
9,0.000106,0.0001,0.000103,False,1993
10,6.4e-05,0.00014,0.000103,False,1993
11,0.000189,0.000179,0.000184,False,1993
12,0.000103,0.000196,0.000151,False,1993
13,0.000142,0.000155,0.000149,False,1993
14,0.000187,0.000198,0.000193,False,1993
15,0.000126,0.000358,0.000245,False,1993
16,0.000224,0.000328,0.000278,False,1993
17,0.000354,0.000336,0.000345,False,1993
18,0.000349,0.000664,0.00051,False,1993
19,0.000269,0.000668,0.000473,False,1993
20,0.000265,0.000509,0.00039,False,1993
21,0.000419,0.000737,0.000581,False,1993
22,0.000278,0.000841,0.000565,False,1993
23,0.000377,0.000831,0.000608,False,1993
24,0.000295,0.000733,0.000519,False,1993
25,0.000345,0.000627,0.000489,False,1993
26,0.000344,0.000693,0.000523,False,1993
27,0.000362,0.000888,0.000633,False,1993
28,0.000415,0.000755,0.00059,False,1993
29,0.000274,0.000849,0.00057,False,1993
30,0.000529,0.000738,0.000637,False,1993
31,0.000474,0.000995,0.000742,False,1993
32,0.000375,0.000986,0.000688,False,1993
33,0.00068,0.000987,0.000837,False,1993
34,0.000603,0.001275,0.000948,False,1993
35,0.000612,0.001307,0.000967,False,1993
36,0.000693,0.001557,0.001135,False,1993
37,0.000573,0.001475,0.001035,False,1993
38,0.000722,0.001593,0.001166,False,1993
39,0.001046,0.001222,0.001136,False,1993
40,0.000944,0.001699,0.001329,False,1993
41,0.00094,0.001798,0.001377,False,1993
42,0.001309,0.002211,0.001769,False,1993
43,0.000747,0.002152,0.001462,False,1993
44,0.001383,0.002047,0.001719,False,1993
45,0.001729,0.002634,0.002188,False,1993
46,0.001709,0.002581,0.002153,False,1993
47,0.001949,0.003128,0.00255,False,1993
48,0.002083,0.003118,0.002613,False,1993
49,0.002283,0.003223,0.002764,False,1993
50,0.002283,0.004053,0.003188,False,1993
51,0.002873,0.004208,0.003555,False,1993
52,0.002382,0.004717,0.003571,False,1993
53,0.003096,0.005567,0.004349,False,1993
54,0.003591,0.006066,0.004839,False,1993
55,0.003974,0.006548,0.005266,False,1993
56,0.003904,0.007041,0.005472,False,1993
57,0.004527,0.008336,0.006425,False,1993
58,0.004969,0.008661,0.006799,False,1993
59,0.005586,0.010397,0.00795,False,1993
60,0.006453,0.010654,0.008507,False,1993
61,0.006581,0.010978,0.008717,False,1993
62,0.007272,0.013625,0.010335,False,1993
63,0.007467,0.015836,0.011476,False,1993
64,0.008724,0.015495,0.011954,False,1993
65,0.009869,0.018619,0.014025,False,1993
66,0.010582,0.020108,0.015092,False,1993
67,0.012678,0.023004,0.01754,False,1993
68,0.013635,0.025049,0.018969,False,1993
69,0.013603,0.02676,0.019726,False,1993
70,0.015984,0.030072,0.022481,False,1993
71,0.017003,0.032989,0.024287,False,1993
72,0.020667,0.037787,0.028415,False,1993
73,0.022522,0.041574,0.031062,False,1993
74,0.02499,0.045622,0.034115,False,1993
75,0.027106,0.05155,0.037735,False,1993
76,0.033738,0.055829,0.043239,False,1993
77,0.036796,0.067706,0.049844,False,1993
78,0.041036,0.074645,0.054875,False,1993
79,0.046931,0.078857,0.059885,False,1993
80,0.053344,0.091769,0.068629,False,1993
81,0.061781,0.0991,0.076254,False,1993
82,0.069719,0.107619,0.084182,False,1993
83,0.083509,0.118551,0.096496,False,1993
84,0.088872,0.13561,0.105462,False,1993
85,0.102576,0.151206,0.119182,False,1993
86,0.113043,0.170872,0.13219,False,1993
87,0.13263,0.186724,0.149719,False,1993
88,0.144689,0.20746,0.16371,False,1993
89,0.165835,0.230643,0.184748,False,1993
90,0.192467,0.244661,0.207195,False,1993
91,0.205295,0.271614,0.223267,False,1993
92,0.249328,0.291903,0.260356,False,1993
93,0.260653,0.342581,0.281198,False,1993
94,0.303842,0.355249,0.316318,False,1993
95,0.330709,0.367475,0.33944,False,1993
96,0.345667,0.463509,0.372976,False,1993
97,0.376715,0.481386,0.399227,False,1993
98,0.415274,0.435897,0.419375,False,1993
99,0.475,0.605217,0.500168,False,1993
100,0.561576,0.465374,0.542088,False,1993
101,0.56787,0.59375,0.572864,False,1993
102,0.478528,0.6,0.497409,False,1993
103,0.611111,0.818182,0.646154,False,1993
104,0.403361,0.923077,0.454545,False,1993
105,0.4,0.9,0.48,False,1993
106,0.489796,0.857143,0.535714,False,1993
107,0.521739,0.0,0.461538,False,1993
108,1.0,0.0,0.666667,False,1993
109,,6.0,6.0,False,1993
110,0.0,,0.0,True,1993
0,0.003905,0.004782,0.004353,False,1994
1,0.000257,0.00039,0.000325,False,1994
2,0.000149,0.000172,0.000161,False,1994
3,4.9e-05,0.0002,0.000127,False,1994
4,0.000184,0.000253,0.000219,False,1994
5,8.8e-05,0.000183,0.000137,False,1994
6,0.000109,0.000104,0.000107,False,1994
7,9.5e-05,0.000218,0.000158,False,1994
8,0.0,7.4e-05,3.8e-05,False,1994
9,0.000121,3.8e-05,7.9e-05,False,1994
10,8.4e-05,0.000197,0.000142,False,1994
11,0.000147,0.000139,0.000143,False,1994
12,6.2e-05,9.9e-05,8.1e-05,False,1994
13,0.000184,9.7e-05,0.00014,False,1994
14,0.000141,0.000173,0.000157,False,1994
15,0.000124,0.000197,0.000161,False,1994
16,0.000125,0.000395,0.000264,False,1994
17,0.000182,0.000192,0.000187,False,1994
18,0.000253,0.000705,0.000485,False,1994
19,0.00029,0.000625,0.000461,False,1994
20,0.000177,0.000477,0.00033,False,1994
21,0.000245,0.000505,0.000378,False,1994
22,0.000311,0.000715,0.000517,False,1994
23,0.00019,0.000867,0.000534,False,1994
24,0.000302,0.000755,0.000532,False,1994
25,0.000361,0.000594,0.00048,False,1994
26,0.000326,0.000886,0.000612,False,1994
27,0.000248,0.000878,0.000572,False,1994
28,0.000437,0.000838,0.000643,False,1994
29,0.000503,0.000807,0.000659,False,1994
30,0.000399,0.000934,0.000674,False,1994
31,0.000508,0.000972,0.000747,False,1994
32,0.000244,0.000923,0.000592,False,1994
33,0.000603,0.00098,0.000796,False,1994
34,0.000409,0.001116,0.000771,False,1994
35,0.000669,0.001068,0.000874,False,1994
36,0.000696,0.001233,0.00097,False,1994
37,0.000878,0.001501,0.001196,False,1994
38,0.000985,0.001884,0.001445,False,1994
39,0.000842,0.001657,0.001257,False,1994
40,0.000695,0.002003,0.001362,False,1994
41,0.001317,0.001845,0.001586,False,1994
42,0.001094,0.002082,0.001597,False,1994
43,0.001137,0.002096,0.001625,False,1994
44,0.001379,0.002151,0.001771,False,1994
45,0.001849,0.002503,0.00218,False,1994
46,0.001667,0.002563,0.002121,False,1994
47,0.001949,0.002876,0.00242,False,1994
48,0.002386,0.002947,0.002672,False,1994
49,0.002024,0.003548,0.002803,False,1994
50,0.002905,0.003691,0.003306,False,1994
51,0.002815,0.004214,0.003529,False,1994
52,0.002613,0.004696,0.003675,False,1994
53,0.003017,0.004983,0.004016,False,1994
54,0.003828,0.005527,0.004689,False,1994
55,0.004337,0.006267,0.005308,False,1994
56,0.004223,0.0072,0.005715,False,1994
57,0.004367,0.007892,0.006124,False,1994
58,0.004676,0.008632,0.006643,False,1994
59,0.004958,0.008776,0.006846,False,1994
60,0.006115,0.010687,0.008355,False,1994
61,0.005817,0.011213,0.008446,False,1994
62,0.00744,0.012494,0.009886,False,1994
63,0.007606,0.014688,0.011004,False,1994
64,0.008965,0.01593,0.012286,False,1994
65,0.009353,0.018148,0.01353,False,1994
66,0.00938,0.019064,0.013954,False,1994
67,0.010769,0.020217,0.015217,False,1994
68,0.012257,0.023684,0.017603,False,1994
69,0.01334,0.025895,0.019165,False,1994
70,0.014578,0.029261,0.02136,False,1994
71,0.01686,0.031164,0.023401,False,1994
72,0.018869,0.035516,0.026388,False,1994
73,0.020594,0.039128,0.028895,False,1994
74,0.023436,0.043482,0.03233,False,1994
75,0.02571,0.049994,0.036307,False,1994
76,0.029275,0.055187,0.040385,False,1994
77,0.032121,0.061837,0.044704,False,1994
78,0.037546,0.069138,0.050638,False,1994
79,0.044477,0.072304,0.055722,False,1994
80,0.051074,0.085675,0.064852,False,1994
81,0.056611,0.093039,0.070774,False,1994
82,0.063043,0.100445,0.07722,False,1994
83,0.073691,0.111574,0.087808,False,1994
84,0.087116,0.125994,0.101166,False,1994
85,0.090695,0.138398,0.107111,False,1994
86,0.109845,0.155051,0.124803,False,1994
87,0.123983,0.163352,0.136584,False,1994
88,0.135426,0.185133,0.15058,False,1994
89,0.157335,0.205845,0.171474,False,1994
90,0.172198,0.208126,0.182325,False,1994
91,0.194097,0.260602,0.212125,False,1994
92,0.211046,0.279418,0.228766,False,1994
93,0.233637,0.304569,0.251151,False,1994
94,0.254287,0.320906,0.270032,False,1994
95,0.296662,0.362697,0.31203,False,1994
96,0.326835,0.407698,0.344702,False,1994
97,0.329935,0.50495,0.367154,False,1994
98,0.374716,0.482474,0.395939,False,1994
99,0.402895,0.473684,0.416094,False,1994
100,0.449898,0.493902,0.457939,False,1994
101,0.496403,0.396226,0.476099,False,1994
102,0.457732,0.647059,0.49063,False,1994
103,0.699647,0.535714,0.672566,False,1994
104,0.589286,1.0,0.646154,False,1994
105,0.348837,0.0,0.326087,False,1994
106,0.591549,1.5,0.683544,False,1994
107,0.26087,1.5,0.444444,False,1994
108,0.0,3.0,0.352941,False,1994
109,0.857143,,0.857143,False,1994
110,1.5,,1.5,True,1994
0,0.003417,0.004539,0.003992,False,1995
1,0.00016,0.000358,0.000261,False,1995
2,0.000171,0.000211,0.000191,False,1995
3,8.2e-05,9.3e-05,8.8e-05,False,1995
4,0.000178,0.000153,0.000165,False,1995
5,0.000133,0.000142,0.000137,False,1995
6,5.2e-05,8.2e-05,6.8e-05,False,1995
7,5.4e-05,0.000189,0.000124,False,1995
8,5.7e-05,0.000126,9.2e-05,False,1995
9,0.000155,7.3e-05,0.000113,False,1995
10,8e-05,7.6e-05,7.8e-05,False,1995
11,6.2e-05,0.000118,9.1e-05,False,1995
12,8.4e-05,0.000158,0.000122,False,1995
13,0.000124,0.000216,0.000171,False,1995
14,0.000142,0.000174,0.000159,False,1995
15,0.000181,0.000191,0.000186,False,1995
16,0.000185,0.000294,0.000241,False,1995
17,0.000145,0.000531,0.000343,False,1995
18,0.000322,0.000629,0.00048,False,1995
19,0.000309,0.00059,0.000453,False,1995
20,0.000324,0.000812,0.000573,False,1995
21,0.000282,0.000678,0.000484,False,1995
22,0.000313,0.000486,0.000401,False,1995
23,0.000223,0.000628,0.000429,False,1995
24,0.000291,0.000729,0.000513,False,1995
25,0.000282,0.000647,0.000468,False,1995
26,0.000341,0.000509,0.000427,False,1995
27,0.000324,0.000633,0.000482,False,1995
28,0.000339,0.000729,0.000539,False,1995
29,0.000357,0.00082,0.000595,False,1995
30,0.00041,0.001077,0.000752,False,1995
31,0.000413,0.000976,0.000702,False,1995
32,0.000489,0.00081,0.000654,False,1995
33,0.000658,0.000821,0.000742,False,1995
34,0.000388,0.001095,0.00075,False,1995
35,0.000477,0.001045,0.000768,False,1995
36,0.000544,0.000998,0.000777,False,1995
37,0.000642,0.001348,0.001002,False,1995
38,0.000687,0.001285,0.000992,False,1995
39,0.000776,0.001454,0.001122,False,1995
40,0.00084,0.001673,0.001264,False,1995
41,0.001179,0.001819,0.001505,False,1995
42,0.00111,0.002158,0.001644,False,1995
43,0.001076,0.002338,0.001717,False,1995
44,0.001357,0.001983,0.001675,False,1995
45,0.00133,0.0025,0.001924,False,1995
46,0.001585,0.002341,0.001967,False,1995
47,0.001958,0.002838,0.002403,False,1995
48,0.002026,0.003322,0.002683,False,1995
49,0.002148,0.003667,0.002921,False,1995
50,0.002347,0.003767,0.003072,False,1995
51,0.002878,0.004268,0.003587,False,1995
52,0.003383,0.004691,0.00405,False,1995
53,0.003088,0.005099,0.004112,False,1995
54,0.003106,0.005351,0.004245,False,1995
55,0.003666,0.006004,0.004848,False,1995
56,0.004322,0.006808,0.00557,False,1995
57,0.004143,0.006935,0.005539,False,1995
58,0.004077,0.008203,0.006128,False,1995
59,0.005369,0.009154,0.007245,False,1995
60,0.005597,0.010048,0.00779,False,1995
61,0.006522,0.012286,0.009335,False,1995
62,0.007157,0.013038,0.010013,False,1995
63,0.007925,0.013854,0.010782,False,1995
64,0.009042,0.015106,0.01194,False,1995
65,0.009692,0.01617,0.012768,False,1995
66,0.010078,0.020659,0.015078,False,1995
67,0.011566,0.020927,0.015962,False,1995
68,0.011566,0.023897,0.017334,False,1995
69,0.014008,0.025806,0.019488,False,1995
70,0.01494,0.028181,0.021039,False,1995
71,0.015768,0.031259,0.022866,False,1995
72,0.018767,0.032827,0.025145,False,1995
73,0.01937,0.039523,0.02838,False,1995
74,0.024044,0.04688,0.034158,False,1995
75,0.025893,0.048033,0.035589,False,1995
76,0.030605,0.053545,0.040484,False,1995
77,0.034507,0.063171,0.046604,False,1995
78,0.039667,0.067483,0.051247,False,1995
79,0.044128,0.077824,0.05785,False,1995
80,0.050905,0.081764,0.063137,False,1995
81,0.055558,0.091549,0.069602,False,1995
82,0.06625,0.107112,0.081775,False,1995
83,0.074788,0.114378,0.089434,False,1995
84,0.083541,0.131788,0.101055,False,1995
85,0.095982,0.143733,0.11271,False,1995
86,0.105846,0.168107,0.126574,False,1995
87,0.118974,0.171382,0.135774,False,1995
88,0.137672,0.192354,0.154584,False,1995
89,0.152718,0.208437,0.169083,False,1995
90,0.176717,0.232703,0.192452,False,1995
91,0.194057,0.253502,0.210169,False,1995
92,0.227899,0.288549,0.243568,False,1995
93,0.240003,0.316986,0.259045,False,1995
94,0.266931,0.340377,0.284087,False,1995
95,0.300621,0.395572,0.321974,False,1995
96,0.29703,0.366219,0.312052,False,1995
97,0.348417,0.448463,0.368822,False,1995
98,0.364326,0.437126,0.378306,False,1995
99,0.413412,0.433962,0.417313,False,1995
100,0.445946,0.565097,0.467572,False,1995
101,0.5,0.517766,0.503122,False,1995
102,0.332717,0.52381,0.368816,False,1995
103,0.569492,0.566038,0.568966,False,1995
104,0.470588,0.72,0.505618,False,1995
105,0.5625,0.6,0.567568,False,1995
106,0.4,,0.4,False,1995
107,0.8,0.0,0.75,False,1995
108,1.333333,6.0,1.8,False,1995
109,3.6,,3.6,False,1995
110,,,,True,1995
0,0.00361,0.004049,0.003835,False,1996
1,0.000286,0.000417,0.000353,False,1996
2,0.000125,0.000136,0.000131,False,1996
3,0.000119,0.000162,0.000142,False,1996
4,8.2e-05,0.000249,0.000168,False,1996
5,0.000162,0.000138,0.00015,False,1996
6,8.3e-05,0.000189,0.000137,False,1996
7,7e-05,8.2e-05,7.6e-05,False,1996
8,7.2e-05,3.4e-05,5.3e-05,False,1996
9,0.000113,0.000108,0.00011,False,1996
10,0.000135,0.000128,0.000132,False,1996
11,8e-05,0.000113,9.7e-05,False,1996
12,8.3e-05,3.9e-05,6e-05,False,1996
13,0.000167,0.000138,0.000152,False,1996
14,6.2e-05,0.000216,0.000141,False,1996
15,0.000223,0.000213,0.000218,False,1996
16,0.00014,0.000458,0.000303,False,1996
17,0.000246,0.000313,0.00028,False,1996
18,0.000124,0.000392,0.000261,False,1996
19,0.00022,0.000418,0.000322,False,1996
20,0.00025,0.000662,0.00046,False,1996
21,0.000251,0.000517,0.000387,False,1996
22,0.000228,0.000592,0.000413,False,1996
23,0.000381,0.000651,0.000518,False,1996
24,0.000239,0.00051,0.000377,False,1996
25,0.000239,0.000676,0.000461,False,1996
26,0.000316,0.000713,0.000518,False,1996
27,0.00034,0.000719,0.000534,False,1996
28,0.000275,0.000864,0.000576,False,1996
29,0.000385,0.000743,0.000569,False,1996
30,0.000264,0.000644,0.00046,False,1996
31,0.000425,0.000818,0.000627,False,1996
32,0.000508,0.000916,0.000718,False,1996
33,0.000488,0.000985,0.000744,False,1996
34,0.000623,0.001003,0.000818,False,1996
35,0.000635,0.000962,0.000802,False,1996
36,0.000549,0.001064,0.000812,False,1996
37,0.000456,0.001218,0.000847,False,1996
38,0.000677,0.001551,0.001122,False,1996
39,0.000773,0.001255,0.001019,False,1996
40,0.000742,0.001474,0.001115,False,1996
41,0.0007,0.001422,0.001067,False,1996
42,0.000954,0.001941,0.001457,False,1996
43,0.001128,0.002048,0.001596,False,1996
44,0.001407,0.002075,0.001746,False,1996
45,0.001664,0.002301,0.001988,False,1996
46,0.001641,0.00235,0.002001,False,1996
47,0.001945,0.002882,0.002418,False,1996
48,0.001747,0.002818,0.002289,False,1996
49,0.002119,0.003261,0.002698,False,1996
50,0.002514,0.003989,0.003263,False,1996
51,0.002993,0.003945,0.003479,False,1996
52,0.002997,0.004302,0.003663,False,1996
53,0.002758,0.005378,0.004093,False,1996
54,0.003511,0.00533,0.004436,False,1996
55,0.003791,0.005899,0.004859,False,1996
56,0.00424,0.006166,0.005213,False,1996
57,0.004336,0.007341,0.005842,False,1996
58,0.004621,0.007388,0.006001,False,1996
59,0.005539,0.008083,0.006801,False,1996
60,0.005647,0.009722,0.007661,False,1996
61,0.005981,0.01088,0.008387,False,1996
62,0.006778,0.012327,0.009477,False,1996
63,0.007881,0.014041,0.010861,False,1996
64,0.008191,0.015839,0.011863,False,1996
65,0.008851,0.016948,0.012703,False,1996
66,0.009677,0.018818,0.013998,False,1996
67,0.011858,0.022012,0.016629,False,1996
68,0.011461,0.023293,0.016979,False,1996
69,0.013422,0.02504,0.01882,False,1996
70,0.014495,0.02743,0.020459,False,1996
71,0.016701,0.03238,0.023865,False,1996
72,0.019192,0.032399,0.025192,False,1996
73,0.021527,0.038029,0.028945,False,1996
74,0.024519,0.041683,0.032113,False,1996
75,0.026414,0.048263,0.035974,False,1996
76,0.030485,0.05142,0.039546,False,1996
77,0.032495,0.061124,0.044642,False,1996
78,0.036814,0.063964,0.048087,False,1996
79,0.04329,0.072275,0.055149,False,1996
80,0.050402,0.082746,0.063333,False,1996
81,0.055959,0.094763,0.071022,False,1996
82,0.062793,0.101175,0.077417,False,1996
83,0.071483,0.116296,0.088086,False,1996
84,0.082605,0.128642,0.099149,False,1996
85,0.094373,0.144466,0.111988,False,1996
86,0.108127,0.159692,0.125552,False,1996
87,0.125458,0.178753,0.142568,False,1996
88,0.136742,0.188764,0.152814,False,1996
89,0.154888,0.211387,0.171718,False,1996
90,0.175649,0.226979,0.190107,False,1996
91,0.197009,0.279425,0.219227,False,1996
92,0.220192,0.286634,0.237292,False,1996
93,0.239775,0.319569,0.259289,False,1996
94,0.271385,0.326632,0.284359,False,1996
95,0.311497,0.358188,0.321865,False,1996
96,0.31913,0.431686,0.343029,False,1996
97,0.390171,0.459663,0.40443,False,1996
98,0.382636,0.455621,0.396134,False,1996
99,0.400143,0.447619,0.408853,False,1996
100,0.478592,0.693548,0.517092,False,1996
101,0.545455,0.636364,0.560606,False,1996
102,0.665434,0.75,0.67907,False,1996
103,0.555911,0.328767,0.512953,False,1996
104,0.520231,0.727273,0.553398,False,1996
105,0.55814,1.333333,0.631579,False,1996
106,0.642857,1.5,0.75,False,1996
107,0.486486,,0.486486,False,1996
108,1.090909,,1.090909,False,1996
109,0.0,,0.0,False,1996
110,,,,True,1996
0,0.003047,0.003995,0.003533,False,1997
1,0.000499,0.000396,0.000446,False,1997
2,0.000209,7.2e-05,0.000139,False,1997
3,0.000125,0.000222,0.000174,False,1997
4,1.7e-05,0.000228,0.000125,False,1997
5,4.9e-05,0.000171,0.000112,False,1997
6,9.7e-05,0.00023,0.000165,False,1997
7,8.3e-05,9.4e-05,8.9e-05,False,1997
8,5.2e-05,0.000165,0.00011,False,1997
9,9e-05,0.000189,0.000141,False,1997
10,9.4e-05,0.000108,0.000101,False,1997
11,7.7e-05,9.1e-05,8.4e-05,False,1997
12,0.0002,9.4e-05,0.000146,False,1997
13,0.000166,7.8e-05,0.000121,False,1997
14,8.4e-05,0.000158,0.000122,False,1997
15,0.000227,0.000294,0.000261,False,1997
16,0.000304,0.000155,0.000228,False,1997
17,0.00026,0.000209,0.000234,False,1997
18,0.000204,0.00039,0.0003,False,1997
19,0.000226,0.00045,0.000341,False,1997
20,0.000279,0.000569,0.000428,False,1997
21,0.000306,0.000809,0.000562,False,1997
22,0.000286,0.000689,0.000491,False,1997
23,0.00042,0.000725,0.000576,False,1997
24,0.000259,0.000698,0.000483,False,1997
25,0.000307,0.000787,0.000551,False,1997
26,0.000204,0.000593,0.000401,False,1997
27,0.000246,0.000661,0.000457,False,1997
28,0.000289,0.000538,0.000416,False,1997
29,0.000258,0.000694,0.000481,False,1997
30,0.000401,0.000655,0.000531,False,1997
31,0.000465,0.000718,0.000595,False,1997
32,0.000318,0.000732,0.000531,False,1997
33,0.000429,0.000856,0.000648,False,1997
34,0.000674,0.000985,0.000834,False,1997
35,0.000537,0.00148,0.001021,False,1997
36,0.000618,0.001166,0.000898,False,1997
37,0.000531,0.001066,0.000804,False,1997
38,0.000632,0.001237,0.000942,False,1997
39,0.000746,0.001304,0.00103,False,1997
40,0.000688,0.001357,0.001029,False,1997
41,0.000915,0.001676,0.001303,False,1997
42,0.001226,0.001732,0.001483,False,1997
43,0.000972,0.001762,0.001374,False,1997
44,0.001301,0.002137,0.001726,False,1997
45,0.001409,0.002113,0.001766,False,1997
46,0.001208,0.002439,0.001833,False,1997
47,0.001709,0.002897,0.002311,False,1997
48,0.001653,0.002495,0.002078,False,1997
49,0.001981,0.003264,0.002629,False,1997
50,0.002305,0.003392,0.002855,False,1997
51,0.002746,0.003861,0.003312,False,1997
52,0.002972,0.004125,0.00356,False,1997
53,0.002942,0.005499,0.004244,False,1997
54,0.003317,0.005362,0.004357,False,1997
55,0.003392,0.00606,0.004747,False,1997
56,0.003336,0.005877,0.004621,False,1997
57,0.004319,0.007181,0.005762,False,1997
58,0.00493,0.007291,0.006111,False,1997
59,0.005109,0.008822,0.006958,False,1997
60,0.005705,0.010287,0.007972,False,1997
61,0.005606,0.011338,0.008431,False,1997
62,0.006407,0.01185,0.009073,False,1997
63,0.006949,0.014265,0.010496,False,1997
64,0.008431,0.013908,0.01107,False,1997
65,0.009231,0.017826,0.01334,False,1997
66,0.010231,0.018234,0.01402,False,1997
67,0.009654,0.01982,0.014434,False,1997
68,0.011526,0.022106,0.016465,False,1997
69,0.012859,0.024376,0.018199,False,1997
70,0.014321,0.026793,0.020077,False,1997
71,0.016318,0.031884,0.023442,False,1997
72,0.018162,0.033708,0.025205,False,1997
73,0.021939,0.036977,0.028712,False,1997
74,0.023526,0.04189,0.031704,False,1997
75,0.025507,0.047334,0.035054,False,1997
76,0.028844,0.053049,0.039305,False,1997
77,0.032673,0.057082,0.043085,False,1997
78,0.03522,0.064084,0.047271,False,1997
79,0.041935,0.071335,0.053933,False,1997
80,0.048698,0.082165,0.062147,False,1997
81,0.055297,0.092993,0.070062,False,1997
82,0.063271,0.095508,0.075499,False,1997
83,0.072544,0.110837,0.086805,False,1997
84,0.08064,0.124913,0.096589,False,1997
85,0.092929,0.139832,0.10927,False,1997
86,0.10094,0.152139,0.118382,False,1997
87,0.117418,0.165989,0.133257,False,1997
88,0.13641,0.193151,0.153997,False,1997
89,0.1516,0.207846,0.168375,False,1997
90,0.168229,0.233686,0.186893,False,1997
91,0.196509,0.257868,0.213066,False,1997
92,0.212419,0.280833,0.229924,False,1997
93,0.259992,0.315921,0.273556,False,1997
