Year,Age,Female,Male,Total,OpenInterval
1828,17,0.005151,0.005676,0.005411,False
1828,18,0.005706,0.006512,0.006104,False
1828,19,0.00644,0.007616,0.00702,False
1828,20,0.006785,0.008354,0.007554,False
1828,21,0.006899,0.008668,0.007769,False
1828,22,0.007223,0.009211,0.008203,False
1828,23,0.007624,0.009923,0.008756,False
1828,24,0.007986,0.010567,0.009257,False
1828,25,0.00796,0.010702,0.009308,False
1828,26,0.007924,0.010806,0.00934,False
1828,27,0.008381,0.011471,0.009904,False
1828,28,0.0089,0.012306,0.010578,False
1828,29,0.009216,0.012912,0.011032,False
1828,30,0.009419,0.013329,0.011337,False
1828,31,0.0099,0.014138,0.011974,False
1828,32,0.010548,0.015145,0.012797,False
1828,33,0.011028,0.016047,0.013471,False
1828,34,0.01116,0.01644,0.013719,False
1828,35,0.011244,0.016676,0.01387,False
1828,36,0.011423,0.017014,0.014111,False
1828,37,0.012091,0.01796,0.014896,False
1828,38,0.012929,0.019139,0.015867,False
1828,39,0.013497,0.019571,0.016356,False
1828,40,0.014052,0.019635,0.016686,False
1828,41,0.01489,0.020501,0.017532,False
1828,42,0.015551,0.021628,0.018399,False
1828,43,0.015889,0.022868,0.019134,False
1828,44,0.015923,0.024058,0.019684,False
1828,45,0.016001,0.025422,0.020354,False
1828,46,0.016147,0.026393,0.020885,False
1828,47,0.016354,0.026895,0.021219,False
1828,48,0.01698,0.027406,0.021779,False
1828,49,0.018205,0.028201,0.022792,False
1828,50,0.020182,0.029683,0.024524,False
1828,51,0.022427,0.031752,0.02667,False
1828,52,0.024675,0.034067,0.028936,False
1828,53,0.026319,0.035861,0.030639,False
1828,54,0.026266,0.035866,0.030598,False
1828,55,0.02662,0.036747,0.031177,False
1828,56,0.02697,0.037728,0.031769,False
1828,57,0.026864,0.037603,0.031611,False
1828,58,0.028421,0.039344,0.033206,False
1828,59,0.031458,0.042669,0.03633,False
1828,60,0.035994,0.04739,0.040926,False
1828,61,0.039947,0.051044,0.044742,False
1828,62,0.043428,0.054229,0.048082,False
1828,63,0.047675,0.058304,0.052242,False
1828,64,0.051436,0.061727,0.055843,False
1828,65,0.055014,0.06478,0.059183,False
1828,66,0.058318,0.06782,0.06235,False
1828,67,0.062771,0.071897,0.066632,False
1828,68,0.06757,0.076677,0.071404,False
1828,69,0.073141,0.082811,0.077181,False
1828,70,0.078989,0.089139,0.083205,False
1828,71,0.08595,0.096326,0.090246,False
1828,72,0.092211,0.103257,0.096756,False
1828,73,0.098734,0.109913,0.103319,False
1828,74,0.108544,0.119906,0.113193,False
1828,75,0.120611,0.133237,0.12574,False
1828,76,0.130837,0.146558,0.137123,False
1828,77,0.139245,0.158209,0.146703,False
1828,78,0.150917,0.172781,0.159399,False
1828,79,0.167845,0.193828,0.177768,False
1828,80,0.163156,0.188049,0.172563,False
1828,81,0.180347,0.206353,0.190102,False
1828,82,0.199144,0.226082,0.209182,False
1828,83,0.21783,0.246292,0.228344,False
1828,84,0.23358,0.264582,0.244896,False
1828,85,0.243487,0.277913,0.255856,False
1828,86,0.250392,0.289629,0.264176,False
1828,87,0.256697,0.303182,0.272507,False
1828,88,0.265104,0.322015,0.283649,False
1828,89,0.280872,0.351739,0.302896,False
1828,90,0.310482,0.404814,0.338336,False
1828,91,0.34168,0.46916,0.376987,False
1828,92,0.37063,0.513367,0.408489,False
1828,93,0.3944,0.507495,0.424544,False
1828,94,0.41897,0.477583,0.435033,False
1828,95,0.456146,0.454494,0.455681,False
1828,96,0.482488,0.440324,0.470981,False
1828,97,0.492085,0.430666,0.477059,False
1828,98,0.514043,0.407346,0.49237,False
1828,99,0.570496,0.253317,0.519141,False
1828,100,0.393322,0.0,0.355539,False
1828,101,0.465361,,0.465361,False
1828,102,0.39779,,0.39779,False
1828,103,0.0,,0.0,False
1828,104,,,,False
1828,105,,,,False
1828,106,,,,False
1828,107,,,,False
1828,108,,,,False
1828,109,,,,False
1828,110,,,,True
1829,0,0.210489,0.250845,0.230858,False
1829,1,0.055553,0.061213,0.058389,False
1829,2,0.037604,0.042012,0.039811,False
1829,3,0.023452,0.024922,0.024187,False
1829,4,0.016282,0.016215,0.016249,False
1829,5,0.013417,0.013527,0.013472,False
1829,6,0.011144,0.011674,0.01141,False
1829,7,0.009136,0.00991,0.009524,False
1829,8,0.007577,0.008449,0.008015,False
1829,9,0.006703,0.007509,0.007107,False
1829,10,0.006168,0.006676,0.006423,False
1829,11,0.005494,0.0057,0.005597,False
1829,12,0.004964,0.004907,0.004936,False
1829,13,0.004684,0.004415,0.00455,False
1829,14,0.00473,0.004296,0.004514,False
1829,15,0.004989,0.004419,0.004705,False
1829,16,0.005228,0.004713,0.004973,False
1829,17,0.005365,0.005081,0.005224,False
1829,18,0.005662,0.005774,0.005718,False
1829,19,0.006181,0.00695,0.00656,False
1829,20,0.006777,0.008453,0.0076,False
1829,21,0.006862,0.009248,0.008033,False
1829,22,0.006828,0.009631,0.008207,False
1829,23,0.007096,0.010246,0.00865,False
1829,24,0.007532,0.011032,0.009256,False
1829,25,0.008027,0.011751,0.00986,False
1829,26,0.008059,0.011805,0.009898,False
1829,27,0.008203,0.011986,0.010059,False
1829,28,0.008819,0.012739,0.010748,False
1829,29,0.009459,0.013623,0.011507,False
1829,30,0.009827,0.01417,0.011958,False
1829,31,0.010216,0.01466,0.012394,False
1829,32,0.010736,0.015348,0.012992,False
1829,33,0.01152,0.016326,0.013869,False
1829,34,0.012203,0.017259,0.014663,False
1829,35,0.012589,0.017735,0.01508,False
1829,36,0.012734,0.017875,0.015215,False
1829,37,0.013096,0.018441,0.015661,False
1829,38,0.013857,0.019668,0.016628,False
1829,39,0.014628,0.02115,0.017706,False
1829,40,0.0149,0.021793,0.018136,False
1829,41,0.015231,0.022348,0.018573,False
1829,42,0.015778,0.023346,0.019326,False
1829,43,0.016301,0.02452,0.020134,False
1829,44,0.016658,0.025673,0.020828,False
1829,45,0.016933,0.026646,0.021399,False
1829,46,0.017416,0.02748,0.022051,False
1829,47,0.018083,0.028533,0.022899,False
1829,48,0.018587,0.029347,0.023536,False
1829,49,0.019327,0.03045,0.024427,False
1829,50,0.020427,0.032023,0.025725,False
1829,51,0.022113,0.034211,0.027626,False
1829,52,0.023975,0.036526,0.029667,False
1829,53,0.026131,0.038788,0.031853,False
1829,54,0.02799,0.040019,0.033418,False
1829,55,0.028575,0.039035,0.033282,False
1829,56,0.030477,0.040122,0.034787,False
1829,57,0.032552,0.041645,0.036581,False
1829,58,0.033622,0.042231,0.037402,False
1829,59,0.036226,0.045151,0.04011,False
1829,60,0.040025,0.049897,0.044284,False
1829,61,0.044876,0.055438,0.04942,False
1829,62,0.048817,0.059557,0.05343,False
1829,63,0.052557,0.063369,0.057186,False
1829,64,0.057663,0.068568,0.062319,False
1829,65,0.062702,0.07348,0.067288,False
1829,66,0.066684,0.077341,0.071195,False
1829,67,0.071211,0.081977,0.075741,False
1829,68,0.076684,0.087305,0.081139,False
1829,69,0.082045,0.092805,0.086535,False
1829,70,0.087686,0.099121,0.092417,False
1829,71,0.095031,0.105873,0.09951,False
1829,72,0.103487,0.113703,0.107694,False
1829,73,0.112579,0.122396,0.116595,False
1829,74,0.124062,0.132329,0.127435,False
1829,75,0.141983,0.148138,0.14449,False
1829,76,0.158026,0.166353,0.161358,False
1829,77,0.174982,0.186618,0.179558,False
1829,78,0.187391,0.203645,0.193665,False
1829,79,0.20097,0.222508,0.209152,False
1829,80,0.194396,0.218274,0.203368,False
1829,81,0.20679,0.234749,0.217187,False
1829,82,0.223825,0.254912,0.235283,False
1829,83,0.244106,0.276074,0.2558,False
1829,84,0.266452,0.296202,0.277235,False
1829,85,0.289992,0.312526,0.298064,False
1829,86,0.315141,0.325819,0.318914,False
1829,87,0.341851,0.338002,0.340518,False
1829,88,0.370935,0.351711,0.364481,False
1829,89,0.40572,0.373693,0.395423,False
1829,90,0.448678,0.409522,0.436716,False
1829,91,0.486066,0.439665,0.472709,False
1829,92,0.510587,0.458455,0.496701,False
1829,93,0.526718,0.445883,0.506005,False
1829,94,0.544975,0.427419,0.51366,False
1829,95,0.600896,0.501471,0.572891,False
1829,96,0.675332,0.605123,0.654664,False
1829,97,0.719649,0.71693,0.718878,False
1829,98,0.721934,0.775554,0.73527,False
1829,99,0.76525,0.492997,0.705228,False
1829,100,0.732947,0.0,0.569252,False
1829,101,0.807194,0.0,0.679588,False
1829,102,1.2,,1.2,False
1829,103,2.371429,,2.371429,False
1829,104,6.0,,6.0,False
1829,105,,,,False
1829,106,,,,False
1829,107,,,,False
1829,108,,,,False
1829,109,,,,False
1829,110,,,,True
1830,0,0.184818,0.225816,0.205528,False
1830,1,0.039513,0.042313,0.040915,False
1830,2,0.02774,0.029847,0.028794,False
1830,3,0.015968,0.017113,0.01654,False
1830,4,0.009533,0.010049,0.009791,False
1830,5,0.008075,0.008368,0.008222,False
1830,6,0.007528,0.007722,0.007625,False
1830,7,0.006966,0.007083,0.007025,False
1830,8,0.006294,0.006361,0.006328,False
1830,9,0.005595,0.005674,0.005635,False
1830,10,0.005059,0.005193,0.005126,False
1830,11,0.004496,0.004657,0.004577,False
1830,12,0.004014,0.004177,0.004095,False
1830,13,0.003751,0.003876,0.003813,False
1830,14,0.003785,0.003841,0.003813,False
1830,15,0.004133,0.004117,0.004125,False
1830,16,0.004644,0.004603,0.004624,False
1830,17,0.004911,0.004983,0.004947,False
1830,18,0.005002,0.005285,0.005142,False
1830,19,0.005161,0.005763,0.005458,False
1830,20,0.005457,0.00654,0.005989,False
1830,21,0.005889,0.007427,0.006645,False
1830,22,0.005975,0.007815,0.006879,False
1830,23,0.006057,0.008018,0.007022,False
1830,24,0.006502,0.008565,0.007521,False
1830,25,0.00718,0.009401,0.008275,False
1830,26,0.00772,0.010103,0.008892,False
1830,27,0.007854,0.010337,0.009072,False
1830,28,0.008003,0.010612,0.009281,False
1830,29,0.008521,0.011328,0.009901,False
1830,30,0.008972,0.012089,0.010504,False
1830,31,0.009292,0.012677,0.010952,False
1830,32,0.009519,0.013061,0.011254,False
1830,33,0.009914,0.013669,0.01175,False
1830,34,0.010602,0.014589,0.01255,False
1830,35,0.011222,0.0155,0.013301,False
1830,36,0.011286,0.015671,0.013404,False
1830,37,0.011294,0.015694,0.013412,False
1830,38,0.011432,0.015957,0.013598,False
1830,39,0.011841,0.016631,0.014119,False
1830,40,0.012193,0.017356,0.014623,False
1830,41,0.012401,0.017743,0.014898,False
1830,42,0.012595,0.017863,0.015058,False
1830,43,0.013096,0.018459,0.015599,False
1830,44,0.013722,0.019333,0.016327,False
1830,45,0.01437,0.020387,0.01714,False
1830,46,0.014907,0.021324,0.017849,False
1830,47,0.015746,0.022684,0.018931,False
1830,48,0.016657,0.02444,0.020231,False
1830,49,0.017306,0.026184,0.021372,False
1830,50,0.017995,0.028153,0.022631,False
1830,51,0.01894,0.030079,0.024015,False
1830,52,0.020072,0.031909,0.02545,False
1830,53,0.021296,0.033491,0.026808,False
1830,54,0.022692,0.034567,0.028042,False
1830,55,0.023863,0.034514,0.028653,False
1830,56,0.024139,0.033473,0.028311,False
1830,57,0.025912,0.034841,0.029876,False
1830,58,0.027859,0.036951,0.031862,False
1830,59,0.028958,0.038543,0.033139,False
1830,60,0.031246,0.042199,0.035977,False
1830,61,0.034544,0.046857,0.039825,False
1830,62,0.038531,0.05176,0.044185,False
1830,63,0.041999,0.055322,0.047681,False
1830,64,0.045557,0.058526,0.051072,False
1830,65,0.050612,0.063144,0.055927,False
1830,66,0.054831,0.067058,0.059993,False
1830,67,0.059188,0.071566,0.064388,False
1830,68,0.064183,0.077447,0.069721,False
1830,69,0.070262,0.08483,0.076322,False
1830,70,0.076546,0.093256,0.083455,False
1830,71,0.084221,0.10292,0.091913,False
1830,72,0.092569,0.112217,0.100635,False
1830,73,0.101637,0.121746,0.109861,False
1830,74,0.110954,0.131095,0.119135,False
1830,75,0.121973,0.140291,0.129396,False
1830,76,0.134528,0.152691,0.14182,False
1830,77,0.147431,0.168399,0.155687,False
1830,78,0.161123,0.185725,0.170621,False
1830,79,0.170685,0.199133,0.181444,False
1830,80,0.16664,0.193121,0.176572,False
1830,81,0.178221,0.207367,0.188989,False
1830,82,0.191289,0.222533,0.202688,False
1830,83,0.208618,0.241949,0.220652,False
1830,84,0.22831,0.263297,0.240843,False
1830,85,0.248636,0.286056,0.261925,False
1830,86,0.269961,0.309221,0.283774,False
1830,87,0.293498,0.333036,0.307275,False
1830,88,0.319495,0.359815,0.333329,False
1830,89,0.351472,0.396721,0.366577,False
1830,90,0.397742,0.456806,0.416614,False
1830,91,0.451122,0.527751,0.474314,False
1830,92,0.494586,0.584157,0.52008,False
1830,93,0.514366,0.622228,0.542596,False
1830,94,0.521786,0.602533,0.542458,False
1830,95,0.534313,0.562245,0.541969,False
1830,96,0.545724,0.548902,0.546648,False
1830,97,0.547865,0.550529,0.548673,False
1830,98,0.486775,0.601967,0.518966,False
1830,99,0.403263,0.705515,0.47541,False
1830,100,0.591847,1.751412,0.836378,False
1830,101,0.700649,2.346863,1.031111,False
1830,102,0.763285,6.0,1.072727,False
1830,103,0.0,,0.0,False
1830,104,,,,False
1830,105,,,,False
1830,106,,,,False
1830,107,,,,False
1830,108,,,,False
1830,109,,,,False
1830,110,,,,True
1831,0,0.198102,0.238663,0.218612,False
1831,1,0.047827,0.051996,0.049915,False
1831,2,0.033212,0.036586,0.034899,False
1831,3,0.017805,0.018655,0.018229,False
1831,4,0.009569,0.009043,0.009306,False
1831,5,0.007973,0.007832,0.007903,False
1831,6,0.007629,0.00809,0.00786,False
1831,7,0.007339,0.008195,0.007768,False
1831,8,0.006877,0.007889,0.007385,False
1831,9,0.006132,0.007031,0.006583,False
1831,10,0.005249,0.005851,0.005551,False
1831,11,0.004583,0.004937,0.00476,False
1831,12,0.004119,0.004288,0.004204,False
1831,13,0.003806,0.003906,0.003856,False
1831,14,0.003765,0.003903,0.003834,False
1831,15,0.004011,0.004282,0.004146,False
1831,16,0.004515,0.004955,0.004733,False
1831,17,0.005066,0.005645,0.005353,False
1831,18,0.005395,0.00612,0.005753,False
1831,19,0.005578,0.006405,0.005986,False
1831,20,0.005905,0.006828,0.006359,False
1831,21,0.006483,0.007547,0.007007,False
1831,22,0.007192,0.008447,0.00781,False
1831,23,0.007367,0.008785,0.008064,False
1831,24,0.00741,0.008933,0.00816,False
1831,25,0.007777,0.009462,0.00861,False
1831,26,0.0082,0.010131,0.00915,False
1831,27,0.008627,0.010701,0.009645,False
1831,28,0.008687,0.010737,0.009691,False
1831,29,0.008853,0.010793,0.009802,False
1831,30,0.009504,0.01129,0.01038,False
1831,31,0.010276,0.012076,0.01116,False
1831,32,0.010681,0.012613,0.011628,False
1831,33,0.010912,0.013055,0.011962,False
1831,34,0.011273,0.013832,0.012523,False
1831,35,0.011903,0.015016,0.013423,False
1831,36,0.012152,0.015844,0.013941,False
1831,37,0.012136,0.01617,0.014079,False
1831,38,0.012163,0.016334,0.014165,False
1831,39,0.01243,0.016752,0.014493,False
1831,40,0.013102,0.017635,0.015251,False
1831,41,0.014053,0.019045,0.016395,False
1831,42,0.014474,0.019659,0.01689,False
1831,43,0.014726,0.019838,0.017108,False
1831,44,0.015163,0.020381,0.01759,False
1831,45,0.015619,0.021148,0.018177,False
1831,46,0.01593,0.021957,0.018696,False
1831,47,0.016533,0.023173,0.019566,False
1831,48,0.017647,0.024999,0.021011,False
1831,49,0.019033,0.027416,0.022867,False
1831,50,0.020187,0.029713,0.02453,False
1831,51,0.021369,0.031778,0.026101,False
1831,52,0.022417,0.033217,0.027317,False
1831,53,0.023591,0.034505,0.028527,False
1831,54,0.024758,0.035412,0.029552,False
1831,55,0.026163,0.036019,0.030584,False
1831,56,0.027501,0.036577,0.031558,False
1831,57,0.028486,0.037128,0.032325,False
1831,58,0.031311,0.040545,0.035386,False
1831,59,0.034463,0.045088,0.039112,False
1831,60,0.0365,0.048722,0.041794,False
1831,61,0.039879,0.053692,0.045815,False
1831,62,0.044088,0.059245,0.050553,False
1831,63,0.049236,0.065047,0.055953,False
1831,64,0.053742,0.069012,0.060216,False
1831,65,0.058303,0.072453,0.064288,False
1831,66,0.064011,0.077665,0.069761,False
1831,67,0.069073,0.082493,0.074699,False
1831,68,0.074206,0.087904,0.07992,False
1831,69,0.080011,0.094881,0.086174,False
1831,70,0.087062,0.103434,0.093819,False
1831,71,0.094861,0.112728,0.102206,False
1831,72,0.103626,0.123163,0.111611,False
1831,73,0.112799,0.132998,0.121032,False
1831,74,0.122428,0.143009,0.130781,False
1831,75,0.131837,0.152899,0.140319,False
1831,76,0.141218,0.162061,0.14955,False
1831,77,0.155,0.176507,0.163506,False
1831,78,0.170877,0.195788,0.18052,False
1831,79,0.190234,0.218071,0.20078,False
1831,80,0.1889,0.212061,0.197575,False
1831,81,0.212735,0.23579,0.221246,False
1831,82,0.235165,0.259863,0.244136,False
1831,83,0.2572,0.285083,0.267184,False
1831,84,0.278729,0.313662,0.29108,False
1831,85,0.293077,0.340644,0.309698,False
1831,86,0.303315,0.36667,0.325147,False
1831,87,0.312358,0.391268,0.339139,False
1831,88,0.324154,0.413125,0.353931,False
1831,89,0.34765,0.437393,0.377138,False
1831,90,0.402052,0.478217,0.426351,False
1831,91,0.485976,0.537092,0.501571,False
1831,92,0.595077,0.593694,0.594676,False
1831,93,0.695813,0.61067,0.672122,False
1831,94,0.741578,0.661907,0.721215,False
1831,95,0.737587,0.820174,0.757992,False
1831,96,0.661105,0.913801,0.726955,False
1831,97,0.555385,1.057285,0.686131,False
1831,98,0.450748,1.273073,0.653675,False
1831,99,0.375443,1.725136,0.616677,False
1831,100,0.938567,4.166667,1.182965,False
1831,101,1.338129,,1.338129,False
1831,102,2.351097,,2.351097,False
1831,103,2.371429,,2.371429,False
1831,104,6.0,,6.0,False
1831,105,,,,False
1831,106,,,,False
1831,107,,,,False
1831,108,,,,False
1831,109,,,,False
1831,110,,,,True
1832,0,0.173573,0.201978,0.187942,False
1832,1,0.047145,0.051435,0.049293,False
1832,2,0.030541,0.034027,0.032287,False
1832,3,0.019112,0.019459,0.019285,False
1832,4,0.013844,0.012413,0.013127,False
1832,5,0.011745,0.010703,0.011222,False
1832,6,0.009504,0.009339,0.009421,False
1832,7,0.007831,0.008256,0.008044,False
1832,8,0.0067,0.007492,0.007096,False
1832,9,0.005879,0.006787,0.006334,False
1832,10,0.005278,0.006067,0.005673,False
1832,11,0.004736,0.005368,0.005053,False
1832,12,0.004529,0.005029,0.004779,False
1832,13,0.004425,0.00475,0.004587,False
1832,14,0.004336,0.004482,0.004409,False
1832,15,0.004346,0.004325,0.004336,False
1832,16,0.004556,0.004455,0.004506,False
1832,17,0.004912,0.004842,0.004877,False
1832,18,0.005348,0.005407,0.005378,False
1832,19,0.005589,0.005958,0.005771,False
1832,20,0.005731,0.006503,0.006111,False
1832,21,0.006027,0.007148,0.00658,False
1832,22,0.006614,0.008131,0.007362,False
1832,23,0.007312,0.009211,0.008248,False
1832,24,0.007442,0.009555,0.008482,False
1832,25,0.007415,0.009567,0.008477,False
1832,26,0.007602,0.009852,0.008712,False
1832,27,0.007885,0.010322,0.009082,False
1832,28,0.008141,0.010702,0.009396,False
1832,29,0.008023,0.010561,0.009263,False
1832,30,0.007993,0.010476,0.009205,False
1832,31,0.00862,0.011097,0.009836,False
1832,32,0.009238,0.011784,0.010488,False
1832,33,0.009609,0.012194,0.010876,False
1832,34,0.009913,0.012483,0.011172,False
1832,35,0.01041,0.013043,0.011696,False
1832,36,0.010936,0.013646,0.012255,False
1832,37,0.011335,0.014165,0.012703,False
1832,38,0.011464,0.014293,0.012822,False
1832,39,0.01161,0.014344,0.012918,False
1832,40,0.01196,0.014692,0.01326,False
1832,41,0.012945,0.015828,0.01431,False
1832,42,0.013884,0.017174,0.015425,False
1832,43,0.014256,0.017785,0.015898,False
1832,44,0.014416,0.01798,0.016074,False
1832,45,0.014767,0.018549,0.016524,False
1832,46,0.015042,0.019242,0.01698,False
1832,47,0.01556,0.020343,0.017748,False
1832,48,0.016383,0.021757,0.018829,False
1832,49,0.01774,0.023675,0.020445,False
1832,50,0.019292,0.025909,0.022306,False
1832,51,0.020535,0.027737,0.023803,False
1832,52,0.0215,0.028944,0.024866,False
1832,53,0.022415,0.029789,0.025742,False
1832,54,0.02354,0.03069,0.026756,False
1832,55,0.024862,0.031663,0.027906,False
1832,56,0.026656,0.033045,0.029506,False
1832,57,0.028734,0.034766,0.031415,False
1832,58,0.030203,0.035954,0.032744,False
1832,59,0.033325,0.039255,0.035928,False
1832,60,0.036408,0.042815,0.039195,False
1832,61,0.037947,0.044513,0.04078,False
1832,62,0.040605,0.047496,0.043554,False
1832,63,0.044147,0.051427,0.047238,False
1832,64,0.048674,0.056073,0.051803,False
1832,65,0.052553,0.059651,0.055549,False
1832,66,0.056199,0.063237,0.059156,False
